author	title	comment	curriculum	id	year	grade	priority
"Айни С."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Айтматов Ч."	"Белый пароход"	""	"88 ПСШ"	49	"1988"	10	"*"
"Айтматов Ч."	"Материнское поле"	""	"88 ПСШ"	49	"1988"	10	"*"
"Айтматов Ч."	"Прощай, Гульсары!"	""	"88 ПСШ"	49	"1988"	10	"*"
"Акопян А."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Алигер М.И."	"Зоя"	""	"88 ПСШ"	49	"1988"	10	"*"
"Антокольский П.Г."	"Сын"	""	"88 ПСШ"	49	"1988"	10	"*"
"Антонов С.П."	"Повести и рассказы"	""	"88 ПСШ"	49	"1988"	10	"*"
"Астафьев В.П."	"Царь-рыба"	""	"88 ПСШ"	49	"1988"	10	"*"
"Ахматова А.А."	""	""	"88 ПСШ"	49	"1988"	9	"*"
"Ахундов М."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Багрицкий Э.Г."	""	""	"88 ПСШ"	49	"1988"	10	""
"Бажан М.П."	""	""	"88 ПСШ"	49	"1988"	10	""
"Бедный Д."	""	""	"88 ПСШ"	49	"1988"	10	""
"Бек А.А."	"Волоколамское шоссе"	""	"88 ПСШ"	49	"1988"	8	""
"Белинский В.Г."	"Статьи о Пушкине, Лермонове, Гоголе, письмо к Гоголю"	""	"88 ПСШ"	49	"1988"	8	""
"Белинский В.Г."	"Взгляд на русскую литературу 1847г."	""	"88 ПСШ"	49	"1988"	8	""
"Белинский В.Г."	"Герой нашего времени"	"в отрывках"	"88 ПСШ"	49	"1988"	8	""
"Белинский В.Г."	"Сочинения Александра Пушкина"	"8,9 отрывки"	"88 ПСШ"	49	"1988"	8	""
"Белинский В.Г."	"Стихотворения Лермонтова"	"отрывки"	"88 ПСШ"	49	"1988"	10	""
"Блок А.А."	"Двенадцать"	""	"88 ПСШ"	49	"1988"	10	""
"Блок А.А."	"На железной дороге"	""	"88 ПСШ"	49	"1988"	10	""
"Блок А.А."	"Незнакомка"	""	"88 ПСШ"	49	"1988"	10	""
"Блок А.А."	"О доблестях, о подвигах, о славе…"	""	"88 ПСШ"	49	"1988"	10	"*"
"Блок А.А."	"О, весна, без конца и без краю…"	""	"88 ПСШ"	49	"1988"	10	"*"
"Блок А.А."	"Россия"	""	"88 ПСШ"	49	"1988"	10	"*"
"Блок А.А."	"Фабрика"	""	"88 ПСШ"	49	"1988"	10	"*"
"Бокарев Г.К."	"Сталевары"	""	"88 ПСШ"	49	"1988"	10	"*"
"Бондарев Ю.В."	"Выбор"	""	"88 ПСШ"	49	"1988"	10	"*"
"Бондарев Ю.В."	"Горячий снег"	""	"88 ПСШ"	49	"1988"	10	"*"
"Бровка П.У."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Бровка П.У."	"Всегда с Лениным"	""	"88 ПСШ"	49	"1988"	10	"*"
"Бровка П.У."	"Когда сливаются реки"	""	"88 ПСШ"	49	"1988"	10	"*"
"Буков Е.Н."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Бунин И.А."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Быков В.В."	"Сотников"	""	"88 ПСШ"	49	"1988"	10	"*"
"Винокуров Е.М."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Вургун С."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Вургун С."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Гамзатов Р."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Гамсахурдиа К."	"Десница великого мастера"	""	"88 ПСШ"	49	"1988"	10	""
"Гельман А.И."	"Заседание парткома"	""	"88 ПСШ"	49	"1988"	8	"*"
"Герцен А.И."	""	""	"88 ПСШ"	49	"1988"	10	""
"Гладков Ф.В."	"Цемент"	""	"88 ПСШ"	49	"1988"	8	"*"
"Гоголь Н.В."	"Мертвые души"	"том 1"	"88 ПСШ"	49	"1988"	10	"*"
"Гончар О.Т."	"Знаменосцы"	""	"88 ПСШ"	49	"1988"	8	""
"Гончаров И.А."	"Мильон терзаний"	""	"88 ПСШ"	49	"1988"	10	"*"
"Горбатов Б.Л."	"Непокоренные"	""	"88 ПСШ"	49	"1988"	10	"*"
"Горький М."	"Автобиографическая трилогия"	""	"88 ПСШ"	49	"1988"	10	""
"Горький М."	"Владимир Ильич Ленин"	""	"88 ПСШ"	49	"1988"	10	""
"Горький М."	"Дело Артамоновых"	""	"88 ПСШ"	49	"1988"	10	"*"
"Горький М."	"Егор Булычев и другие"	""	"88 ПСШ"	49	"1988"	10	""
"Горький М."	"Мать"	""	"88 ПСШ"	49	"1988"	10	""
"Горький М."	"На дне"	""	"88 ПСШ"	49	"1988"	10	"*"
"Горький М."	"Песня о буревестнике"	""	"88 ПСШ"	49	"1988"	10	""
"Горький М."	"Песня о соколе"	""	"88 ПСШ"	49	"1988"	10	"*"
"Горький М."	"Старуха Изергиль"	""	"88 ПСШ"	49	"1988"	10	"*"
"Гранин Д.А."	"Иду на грозу"	""	"88 ПСШ"	49	"1988"	8	"*"
"Грибоедов А.С."	"Горе от ума"	""	"88 ПСШ"	49	"1988"	10	"*"
"Гулям Г."	""	""	"88 ПСШ"	49	"1988"	8	"*"
"Державин Г.Р."	"Властителям и судиям"	""	"88 ПСШ"	49	"1988"	8	""
"Державин Г.Р."	"Памятник"	""	"88 ПСШ"	49	"1988"	10	""
"Джалиль М."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Джамбул"	""	""	"88 ПСШ"	49	"1988"	9	""
"Добролюбов Н.А."	"Луч света в темном царстве"	""	"88 ПСШ"	49	"1988"	9	""
"Достоевский Ф.М."	"Преступление и наказание"	""	"88 ПСШ"	49	"1988"	10	""
"Евтушенко Е.А."	""	""	"88 ПСШ"	49	"1988"	10	""
"Есенин С.А."	"Каждый труд благослови удача"	""	"88 ПСШ"	49	"1988"	10	""
"Есенин С.А."	"Не жалею, не зову, не плачу…"	""	"88 ПСШ"	49	"1988"	10	""
"Есенин С.А."	"Неуютная жидкая лунность"	""	"88 ПСШ"	49	"1988"	10	""
"Есенин С.А."	"Отговорила роща золотая…"	""	"88 ПСШ"	49	"1988"	10	""
"Есенин С.А."	"Письмо к матери"	""	"88 ПСШ"	49	"1988"	10	""
"Есенин С.А."	"Русь советская"	""	"88 ПСШ"	49	"1988"	10	""
"Есенин С.А."	"Собаке Качалова"	""	"88 ПСШ"	49	"1988"	10	"*"
"Есенин С.А."	"Спит ковыль. Равнина дорогая…"	""	"88 ПСШ"	49	"1988"	10	"*"
"Есенин С.А."	"Шаганэ, ты моя Шаганэ…"	""	"88 ПСШ"	49	"1988"	10	"*"
"Есенин С.А."	"Я иду долиной. На затылке кепи…"	""	"88 ПСШ"	49	"1988"	8	"*"
"Жуковский В.А."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Заболоцкий Н.А."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Закруткин В.А."	"Матерь человеческая"	""	"88 ПСШ"	49	"1988"	10	"*"
"Залыгин С.П."	"Соленая Падь"	""	"88 ПСШ"	49	"1988"	10	"*"
"Иванов Вс.Вяч."	"Бронепоезд 14-69"	""	"88 ПСШ"	49	"1988"	10	"*"
"Исаакян А.С."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Исаковский М.В."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Казакевич Э.Г."	"Звезда"	""	"88 ПСШ"	49	"1988"	10	"*"
"Капутикян С.Б."	""	""	"88 ПСШ"	49	"1988"	8	"*"
"Карамзин Н.М."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Карим М."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Катаев В.П."	"Время, вперед!"	""	"88 ПСШ"	49	"1988"	10	"*"
"Киачели Л."	"Гвади Бигва"	""	"88 ПСШ"	49	"1988"	10	"*"
"Кожевников В.М."	"Знакомьтесь, Балуев!"	""	"88 ПСШ"	49	"1988"	10	"*"
"Кожевников В.М."	"Март-Апрель"	""	"88 ПСШ"	49	"1988"	10	"*"
"Кожевников В.М."	"Особое подразделение"	""	"88 ПСШ"	49	"1988"	10	"*"
"Колас Я."	"Возмездие"	""	"88 ПСШ"	49	"1988"	10	"*"
"Колесников М.С."	"Изотопы для Алтунина"	""	"88 ПСШ"	49	"1988"	10	"*"
"Корнейчук А.Е."	"Платон Кречет"	""	"88 ПСШ"	49	"1988"	10	"*"
"Корнейчук А.Е."	"Фронт"	""	"88 ПСШ"	49	"1988"	10	"*"
"Короленко В.Г."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Кочетов В.А."	"Журбины"	""	"88 ПСШ"	49	"1988"	8	"*"
"Крылов И.А."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Крымов Ю.С."	"Танкер Дербент"	""	"88 ПСШ"	49	"1988"	10	"*"
"Кугультинов Д.Н."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Кулешов А.А."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Кулиев К."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Кулиев К."	"Горская поэма о Ленине"	""	"88 ПСШ"	49	"1988"	10	"*"
"Купала Я."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Куприн А.И."	""	""	"88 ПСШ"	49	"1988"	9	"*"
"Курочкин В.С."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Лахути А."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Лацис В."	"Буря"	""	"88 ПСШ"	49	"1988"	10	"*"
"Лебедев-Кумач В.И."	""	""	"88 ПСШ"	49	"1988"	8	"*"
"Леонидзе Г.А."	""	""	"88 ПСШ"	49	"1988"	10	""
"Леонов Л.М."	"Нашествие"	""	"88 ПСШ"	49	"1988"	10	""
"Леонов Л.М."	"Русский лес"	""	"88 ПСШ"	49	"1988"	8	""
"Лермонтов М.Ю."	"Выхожу один я на дорогу"	""	"88 ПСШ"	49	"1988"	8	""
"Лермонтов М.Ю."	"Герой нашего времени"	""	"88 ПСШ"	49	"1988"	8	""
"Лермонтов М.Ю."	"Дума"	""	"88 ПСШ"	49	"1988"	8	""
"Лермонтов М.Ю."	"Как часто, пестрою толпою окружен…"	""	"88 ПСШ"	49	"1988"	8	"*"
"Лермонтов М.Ю."	"Поэт"	""	"88 ПСШ"	49	"1988"	8	"*"
"Лермонтов М.Ю."	"Родина"	""	"88 ПСШ"	49	"1988"	8	"*"
"Лермонтов М.Ю."	"Смерть поэта"	""	"88 ПСШ"	49	"1988"	10	"*"
"Липатов В.В."	"И все это о нем"	""	"88 ПСШ"	49	"1988"	8	"*"
"Ломоносов М.В."	"Ода на день восшествия на престол императрицы Елизаветы Петровны"	""	"88 ПСШ"	49	"1988"	10	"*"
"Луговской В.А."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Макаренко А.С."	"Педагогическая поэма"	""	"88 ПСШ"	49	"1988"	10	"*"
"Малышкин А.Г."	"Люди из захолустья"	""	"88 ПСШ"	49	"1988"	10	"*"
"Малышко А.С."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Марков Г.М."	"Соль земли"	""	"88 ПСШ"	49	"1988"	10	""
"Марков Г.М."	"Строговы"	""	"88 ПСШ"	49	"1988"	10	""
"Мартынов Л.Н."	""	""	"88 ПСШ"	49	"1988"	10	""
"Марцинкявичус Ю."	"Кровь и пепел"	""	"88 ПСШ"	49	"1988"	10	""
"Маяковский В.В."	"Блэк энд уайт"	""	"88 ПСШ"	49	"1988"	10	""
"Маяковский В.В."	"Владимир Ильич Ленин"	""	"88 ПСШ"	49	"1988"	10	""
"Маяковский В.В."	"Во весь голос"	""	"88 ПСШ"	49	"1988"	10	""
"Маяковский В.В."	"Левый марш"	""	"88 ПСШ"	49	"1988"	10	""
"Маяковский В.В."	"О дряни"	""	"88 ПСШ"	49	"1988"	10	""
"Маяковский В.В."	"Письмо товарищу Кострову из Парижа о сущности любви"	""	"88 ПСШ"	49	"1988"	10	""
"Маяковский В.В."	"Прозаседавшиеся"	""	"88 ПСШ"	49	"1988"	10	""
"Маяковский В.В."	"Разговор с фининспектором о поэзии"	""	"88 ПСШ"	49	"1988"	10	"*"
"Маяковский В.В."	"Стихи о советском паспорте"	""	"88 ПСШ"	49	"1988"	10	"*"
"Маяковский В.В."	"Товарищу Нетте пароходу и человеку"	""	"88 ПСШ"	49	"1988"	10	"*"
"Маяковский В.В."	"Хорошо!"	""	"88 ПСШ"	49	"1988"	10	"*"
"Межелайтис Э."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Межиров А.П."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Мележ И.П."	"Дыхание грозы"	""	"88 ПСШ"	49	"1988"	10	"*"
"Мележ И.П."	"Люди на болоте"	""	"88 ПСШ"	49	"1988"	9	""
"Минаев Д.Д."	""	""	"88 ПСШ"	49	"1988"	9	""
"Михайлов М.Л."	""	""	"88 ПСШ"	49	"1988"	9	""
"Налбандян М."	""	""	"88 ПСШ"	49	"1988"	9	""
"Некрасов Н.А."	"Кому на Руси жить хорошо"	""	"88 ПСШ"	49	"1988"	9	"*"
"Некрасов Н.А."	"Памяти Добролюбова"	""	"88 ПСШ"	49	"1988"	9	"*"
"Некрасов Н.А."	"Поэт и гражданин"	"отрывок"	"88 ПСШ"	49	"1988"	9	"*"
"Некрасов Н.А."	"Элегия (Пускай нам говорит изменчивая мода)"	""	"88 ПСШ"	49	"1988"	10	"*"
"Нерис С."	""	""	"88 ПСШ"	49	"1988"	10	""
"Николаева Г.Е."	"Битва в пути"	""	"88 ПСШ"	49	"1988"	10	""
"Нилин П.Ф."	"Жестокость"	""	"88 ПСШ"	49	"1988"	10	"*"
"Ниязи Х.Х."	""	""	"88 ПСШ"	49	"1988"	9	"*"
"Островский А.Н."	"Гроза"	""	"88 ПСШ"	49	"1988"	10	""
"Островский Н.А."	"Как закалялась сталь"	""	"88 ПСШ"	49	"1988"	10	"*"
"Островский Н.А."	"Рожденные бурей"	""	"88 ПСШ"	49	"1988"	10	"*"
"Паустовский К.Г."	"Золотая роза"	""	"88 ПСШ"	49	"1988"	9	"*"
"Писарев Д.И."	"Базаров"	""	"88 ПСШ"	49	"1988"	10	"*"
"Погодин Н.Ф."	"Кремлевские куранты"	""	"88 ПСШ"	49	"1988"	10	"*"
"Погодин Н.Ф."	"Человек с ружьем"	""	"88 ПСШ"	49	"1988"	10	"*"
"Прокофьев А.А."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Проскурин П.Л."	"Судьба"	""	"88 ПСШ"	49	"1988"	8	"*"
"Пушкин А.С."	"Борис Годунов"	""	"88 ПСШ"	49	"1988"	8	""
"Пушкин А.С."	"Вновь я посетил"	""	"88 ПСШ"	49	"1988"	8	"*"
"Пушкин А.С."	"Вольность"	""	"88 ПСШ"	49	"1988"	8	"*"
"Пушкин А.С."	"Деревня"	""	"88 ПСШ"	49	"1988"	8	"*"
"Пушкин А.С."	"Дубровский"	""	"88 ПСШ"	49	"1988"	8	""
"Пушкин А.С."	"Евгений Онегин"	""	"88 ПСШ"	49	"1988"	8	""
"Пушкин А.С."	"К А.П. Керн"	""	"88 ПСШ"	49	"1988"	8	""
"Пушкин А.С."	"К морю"	""	"88 ПСШ"	49	"1988"	8	""
"Пушкин А.С."	"К Чаадаеву (Любви, надежды, гордой славы…)"	""	"88 ПСШ"	49	"1988"	8	"*"
"Пушкин А.С."	"Капитанская дочка"	""	"88 ПСШ"	49	"1988"	8	"*"
"Пушкин А.С."	"Маленькие трагедии"	""	"88 ПСШ"	49	"1988"	8	"*"
"Пушкин А.С."	"Медный всадник"	""	"88 ПСШ"	49	"1988"	8	""
"Пушкин А.С."	"На холмах Грузии лежит ночная мгла"	""	"88 ПСШ"	49	"1988"	8	""
"Пушкин А.С."	"Осень"	""	"88 ПСШ"	49	"1988"	8	""
"Пушкин А.С."	"Памятник"	""	"88 ПСШ"	49	"1988"	8	""
"Пушкин А.С."	"Пиковая дама"	""	"88 ПСШ"	49	"1988"	8	"*"
"Пушкин А.С."	"Повести Белкина"	""	"88 ПСШ"	49	"1988"	8	"*"
"Пушкин А.С."	"Полтава"	""	"88 ПСШ"	49	"1988"	8	""
"Пушкин А.С."	"Пророк"	""	"88 ПСШ"	49	"1988"	8	""
"Пушкин А.С."	"Я вас любил..."	""	"88 ПСШ"	49	"1988"	8	"*"
"Радищев А.Н."	"Главы по выбору учителя"	""	"88 ПСШ"	49	"1988"	10	"*"
"Распутин В.Г."	"Живи и помни"	""	"88 ПСШ"	49	"1988"	10	"*"
"Рзы Р."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Рождественский Р.И."	""	""	"88 ПСШ"	49	"1988"	8	"*"
"Рылеев К.Ф."	"Гражданин"	""	"88 ПСШ"	49	"1988"	8	""
"Рылеев К.Ф."	"Иван Сусанин"	""	"88 ПСШ"	49	"1988"	10	"*"
"Рыленков Н.И."	""	""	"88 ПСШ"	49	"1988"	10	""
"Рыльский М.Ф."	""	""	"88 ПСШ"	49	"1988"	9	"*"
"Салтыков-Щедрин М.Е."	"Дикий помещик"	""	"88 ПСШ"	49	"1988"	9	"*"
"Салтыков-Щедрин М.Е."	"Повесть о том, как один мужик двух генералов прокормил"	""	"88 ПСШ"	49	"1988"	9	"*"
"Салтыков-Щедрин М.Е."	"Премудрый пискарь"	""	"88 ПСШ"	49	"1988"	10	"*"
"Светлов М.А."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Серафимович А.С."	"Железный поток"	""	"88 ПСШ"	49	"1988"	10	"*"
"Симонов К.М."	"Живые и мертвые"	""	"88 ПСШ"	49	"1988"	10	"*"
"Симонов К.М."	"Русские люди"	""	"88 ПСШ"	49	"1988"	10	"*"
"Смеляков Я.В."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Соболев Л.С."	"Морская душа"	""	"88 ПСШ"	49	"1988"	10	"*"
"Стальский С.С."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Стельмах М."	"Кровь людская - не водица"	""	"88 ПСШ"	49	"1988"	10	"*"
"Судрабкалн Я."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Сулейменов О.О."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Сурков А.А."	""	""	"88 ПСШ"	49	"1988"	10	""
"Табидзе Г."	""	""	"88 ПСШ"	49	"1988"	10	""
"Танк М."	""	""	"88 ПСШ"	49	"1988"	10	""
"Твардовский А.Т."	"Василий Теркин"	""	"88 ПСШ"	49	"1988"	10	"*"
"Твардовский А.Т."	"Две кузницы"	""	"88 ПСШ"	49	"1988"	10	"*"
"Твардовский А.Т."	"За далью даль"	"На Ангаре"	"88 ПСШ"	49	"1988"	10	"*"
"Твардовский А.Т."	"Я убит подо Ржевом"	""	"88 ПСШ"	49	"1988"	10	"*"
"Тихонов Н.С."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Тихонов Н.С."	"Киров с нами"	""	"88 ПСШ"	49	"1988"	10	"*"
"Токтогул"	""	""	"88 ПСШ"	49	"1988"	10	""
"Толстой А.Н."	"Петр I"	""	"88 ПСШ"	49	"1988"	10	""
"Толстой Л.Н."	"Война и мир"	""	"88 ПСШ"	49	"1988"	9	""
"Толстой Л.Н."	"Воскресение"	""	"88 ПСШ"	49	"1988"	9	"*"
"Толстой Л.Н."	"Детство. Отрочество. Юность"	""	"88 ПСШ"	49	"1988"	9	"*"
"Толстой Л.Н."	"После бала"	""	"88 ПСШ"	49	"1988"	9	"*"
"Толстой Л.Н."	"Севастопольские рассказы"	""	"88 ПСШ"	49	"1988"	10	""
"Тренев К.А."	"Любовь Яровая"	""	"88 ПСШ"	49	"1988"	10	"*"
"Тувим Ю."	"стихотворения"	""	"88 ПСШ"	49	"1988"	9	"*"
"Тургенев И.С."	"Записки охотника"	""	"88 ПСШ"	49	"1988"	9	"*"
"Тургенев И.С."	"Отцы и дети"	""	"88 ПСШ"	49	"1988"	10	"*"
"Турсун-заде М."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Тычина П.Г."	""	""	"88 ПСШ"	49	"1988"	10	""
"Тычина П.Г."	"Похороны друга"	""	"88 ПСШ"	49	"1988"	9	"*"
"Тютчев Ф.И."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Фадеев А.А."	"Молодая гвардия"	""	"88 ПСШ"	49	"1988"	10	"*"
"Фадеев А.А."	"Разгром"	""	"88 ПСШ"	49	"1988"	10	"*"
"Федоров В.Д."	""	""	"88 ПСШ"	49	"1988"	9	"*"
"Фет А.А."	""	""	"88 ПСШ"	49	"1988"	8	"*"
"Фонвизин Д.И."	"Недоросль"	""	"88 ПСШ"	49	"1988"	10	"*"
"Фурманов Д.А."	"Чапаев"	""	"88 ПСШ"	49	"1988"	9	"*"
"Хетагуров К."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Хикмет Н."	""	""	"88 ПСШ"	49	"1988"	9	""
"Церетели А."	""	""	"88 ПСШ"	49	"1988"	10	""
"Чаковский А.Б."	"Блокада"	""	"88 ПСШ"	49	"1988"	10	""
"Чаренц Е.А."	""	""	"88 ПСШ"	49	"1988"	9	"*"
"Чернышевский Н.Г."	"Что делать?"	"разбор отдельных глав"	"88 ПСШ"	49	"1988"	9	"*"
"Чехов А.П."	"Вишневый сад"	""	"88 ПСШ"	49	"1988"	9	"*"
"Чехов А.П."	"Ионыч"	""	"88 ПСШ"	49	"1988"	10	"*"
"Шагинян М.С."	"Четыре урока у Ленина"	""	"88 ПСШ"	49	"1988"	9	""
"Шевченко Т.Г."	""	""	"88 ПСШ"	49	"1988"	10	""
"Шкулев Ф.С."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Шолохов М.А."	"Донские рассказы"	""	"88 ПСШ"	49	"1988"	10	"*"
"Шолохов М.А."	"Поднятая целина"	""	"88 ПСШ"	49	"1988"	10	"*"
"Шолохов М.А."	"Судьба человека"	""	"88 ПСШ"	49	"1988"	10	"*"
"Шолохов М.А."	"Тихий Дон"	""	"88 ПСШ"	49	"1988"	10	"*"
"Шукшин В.М."	"Беседы при ясной луне"	""	"88 ПСШ"	49	"1988"	10	"*"
"Эмин Г.Г."	""	""	"88 ПСШ"	49	"1988"	10	"*"
"Эренбург И.Г."	"Публицистка"	""	"88 ПСШ"	49	"1988"	10	"*"
"Яновский Ю.И."	"Всадники"	""	"88 ПСШ"	49	"1988"	10	"*"
"Байрон Д."	"Душа моя мрачна"	""	"88 ПСШ"	49	"1988"	8	""
"Байрон Д."	"Паломничество Чайльд-Гарольда"	""	"88 ПСШ"	49	"1988"	8	""
"Бальзак О."	"Гобсек"	""	"88 ПСШ"	49	"1988"	9	""
"Брехт Б."	"Мамаша Кураж и её дети"	""	"88 ПСШ"	49	"1988"	10	"*"
"Гете И.В."	"Фауст"	"Пролог на небесах, сц.2 У гордских ворот, сц.3 и 4 Кабинет Фауста, сц.12 Сад, сц.19 Ночь. Улица перед домом Гретхен, сц.25 Тюрьма, посл. монолог Фауста из 2ой части"	"88 ПСШ"	49	"1988"	9	""
"Димов Д."	"Табак"	""	"88 ПСШ"	49	"1988"	10	"*"
"Зегерс А."	"Седьмой крест"	""	"88 ПСШ"	49	"1988"	10	"*"
"Мольер Ж.Б."	"Мещанин во дворянстве"	""	"88 ПСШ"	49	"1988"	8	""
"Неруда П."	"стихотворения"	""	"88 ПСШ"	49	"1988"	10	"*"
"Сент-Экзюпери А."	"Земля людей"	""	"88 ПСШ"	49	"1988"	10	"*"
"Сент-Экзюпери А."	"Маленький принц"	""	"88 ПСШ"	49	"1988"	10	"*"
"Фучик Ю."	"Репортаж с петлей на шее"	""	"88 ПСШ"	49	"1988"	10	"*"
"Хемингуэй Э."	"Старик и море"	""	"88 ПСШ"	49	"1988"	10	"*"
"Шекспир У."	"Гамлет"	""	"88 ПСШ"	49	"1988"	9	""
""	"Житие протопопа Аввакума"	""	"91 ПСОУЗ"	50	"1991"	9	"*"
""	"Повесть временных лет"	""	"91 ПСОУЗ"	50	"1991"	9	""
""	"Повесть о Петре и Февронии Муромских"	""	"91 ПСОУЗ"	50	"1991"	9	"*"
""	"Слово о полку Игореве"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Абрамов Ф.А."	"Поездка в прошлое"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Абрамов Ф.А."	"Пряслины"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Аверченко А.Т."	"Дюжина ножей в спину революции"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Аверченко А.Т."	"Рассказы"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Адамович Г.В."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Айтматов Ч."	"И дольше века длится день"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Аксёнов В."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Алексеев М.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Алексеев С.П."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Анненский И.Ф."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Антонович М.А."	"Асмодей нашего времени"	""	"91 ПСОУЗ"	50	"1991"	10	""
"Арбузов А.Н."	"Годы странствий"	""	"91 ПСОУЗ"	50	"1991"	10	"*"
"Арбузов А.Н."	"Жестокие игры"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Арбузов А.Н."	"Иркутская история"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Арбузов А.Н."	"Мой бедный Марат"	""	"91 ПСОУЗ"	50	"1991"	10	""
"Астафьев В.П."	"Печальный детектив"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Астафьев В.П."	"Царь-рыба"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Афанасьев А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Ахмадулина Б.А."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Ахматова А.А."	"Мне голос был..."	""	"91 ПСОУЗ"	50	"1991"	11	""
"Ахматова А.А."	"Муза"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Ахматова А.А."	"Реквием"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Ахматова А.А."	"Рыбак"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Ахматова А.А."	"Смуглый отрок бродил по аллеям…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Ахматова А.А."	"Смятение"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Ахматова А.А."	"Творчество"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Ахматова А.А."	"Я пришла к поэту…"	""	"91 ПСОУЗ"	50	"1991"	11	""
"Бабель И.Э."	"Конармия"	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Бакланов Г.Я."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Балашов Д.М."	""	""	"91 ПСОУЗ"	50	"1991"	11	"*"
"Баратынский Е.А."	"Бал"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Баратынский Е.А."	"К чему невольнику мечтания свободы?.."	""	"91 ПСОУЗ"	50	"1991"	9	""
"Баратынский Е.А."	"Мой дар убог…"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Баратынский Е.А."	"Муза"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Баратынский Е.А."	"Скульптор"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Батюшков К.Н."	"Есть наслаждение в дикости лесов…"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Батюшков К.Н."	"Песнь Гарольда Смелого"	""	"91 ПСОУЗ"	50	"1991"	9	""
"Батюшков К.Н."	"Скальд"	""	"91 ПСОУЗ"	50	"1991"	9	""
