"Булгаков_БелаяГвардия" "Булгаков_МастериМаргарита" "Иванов_Бронепоезд1469" "Иванов_ГолубыеПески" "Крюков_ГруппаБ" "Крюков_Зыбь" "Крюков_КисточникуИсцелений" "Крюков_Мать" "Крюков_Шквал" "Леонов_Барсуки" "Леонов_Вор" "Островский_КакЗакалялась1" "Островский_КакЗакалялась2" "Платонов_Котлован" "Платонов_Чевенгур" "Платонов_ЮвенильноеМоре" "Севский_ДонНаКостылях" "Серафимович_ЖелезныйПоток1" "Серафимович_ЖелезныйПоток2" "Фадеев_Разгром" "Фурманов_Чапаев" "Шолохов_ДонскиеРассказы" "Шолохов_ОниСражалисьЗаРодину" "Шолохов_ПоднятаяЦелина1" "Шолохов_ПоднятаяЦелина2" "Шолохов_СудьбаЧеловека" "Dubia_ТихийДон1" "Dubia_ТихийДон2" "Dubia_ТихийДон3" "Dubia_ТихийДон4"
"выстрелов" 0.00278481717675235 0 0 0.00227712626665149 0 0 0 0 0 0.0020623659462135 0.000520787221964722 0.00901611630790037 0 0 0.00172756327200484 0 0 0.00895014767743668 0.0101450745662981 0.00665365507452094 0.00120502253392138 0.00689631392020965 0.00418848167539267 0.000964585252456075 0.000888415067519545 0 0.00317887531391394 0.00625573442322129 0.00640486037404385 0.00233772305774176
"глядят" 0.00556963435350469 0.000877454679465806 0 0 0.00530560271646859 0.0090843023255814 0.0117096018735363 0 0 0.0020623659462135 0.00104157444392944 0 0 0 0 0 0 0.0179002953548734 0.0456528355483413 0 0 0.00229877130673655 0 0.00241146313114019 0.00444207533759773 0 0.00423850041855192 0.00104262240387021 0.00182996010686967 0.00311696407698901
"глянь" 0.00696204294188087 0 0 0 0 0 0 0 0.00434235094880368 0.00103118297310675 0.00312472333178833 0 0.00185164611339481 0 0 0.0043894302519533 0 0 0.00507253728314903 0.00221788502484031 0.00241004506784277 0 0 0.00241146313114019 0.000888415067519545 0 0.00953662594174181 0.00312786721161064 0.00182996010686967 0.00857165121171979
"голосу" 0.00278481717675235 0.000877454679465806 0 0.00455425253330297 0 0 0.00585480093676815 0 0 0.00103118297310675 0.00208314888785889 0 0 0 0 0 0 0 0 0 0.00241004506784277 0.0045975426134731 0.00837696335078534 0.00289375575736823 0.00266524520255864 0.00906700516819295 0.00741737573246585 0.00417048961548086 0.00182996010686967 0.00467544611548352
"грязной" 0.00139240858837617 0.00350981871786322 0 0.00910850506660594 0 0 0.00585480093676815 0.00706114955514758 0 0.00103118297310675 0.000520787221964722 0.00225402907697509 0 0 0.00172756327200484 0 0 0 0.00507253728314903 0 0.00241004506784277 0.00344815696010482 0.00628272251308901 0.00144687787868411 0.00177683013503909 0 0.00317887531391394 0.00521311201935107 0.00548988032060901 0.00467544611548352
"гумно" 0 0 0 0 0 0.0136264534883721 0 0 0 0 0 0 0.00185164611339481 0 0.000863781636002419 0.0043894302519533 0 0 0 0 0 0.0160913991471558 0 0.00434063363605234 0.00177683013503909 0 0.00423850041855192 0.00312786721161064 0.00548988032060901 0.00467544611548352
"делали" 0.00278481717675235 0.000877454679465806 0 0 0 0 0.00585480093676815 0.00706114955514758 0 0.00412473189242699 0.00104157444392944 0 0.00370329222678962 0 0.00345512654400967 0.0043894302519533 0 0.00895014767743668 0.00507253728314903 0.00221788502484031 0.00843515773744969 0.00114938565336827 0.00628272251308901 0.000964585252456075 0.00177683013503909 0 0.00105962510463798 0.00104262240387021 0.00365992021373934 0.00545468713473077
"деловито" 0.00278481717675235 0.000877454679465806 0 0.00227712626665149 0.0212224108658744 0 0 0.00706114955514758 0 0.00412473189242699 0.00208314888785889 0.00225402907697509 0.00185164611339481 0 0 0 0 0 0 0.00221788502484031 0.00120502253392138 0.00344815696010482 0.00418848167539267 0.00241146313114019 0.00444207533759773 0 0.00423850041855192 0.00104262240387021 0.00365992021373934 0.00389620509623627
"детстве" 0 0 0.00599952003839693 0 0 0 0 0 0.00434235094880368 0.00309354891932024 0.0046870849976825 0.00225402907697509 0 0.00872422717887574 0.00863781636002419 0.0043894302519533 0 0 0 0.00665365507452094 0 0.00114938565336827 0.00209424083769634 0.00289375575736823 0.00266524520255864 0 0.00105962510463798 0 0.00182996010686967 0.00311696407698901
"дрова" 0.00696204294188087 0.00350981871786322 0 0.00455425253330297 0.0106112054329372 0 0 0 0 0.0020623659462135 0.00104157444392944 0.0135241744618506 0.0129615227937637 0 0.00345512654400967 0 0.0474286875804594 0 0 0 0.00241004506784277 0 0.00418848167539267 0.000482292626228038 0.000888415067519545 0 0 0.00208524480774043 0 0.000779241019247253
"ермаков" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0100647805877832 0.0303903997506429
"жеев" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0431890818001209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"знакомых" 0 0.00263236403839742 0 0 0.00530560271646859 0.0045421511627907 0 0.00706114955514758 0.013027052846411 0 0.00260393610982361 0.00676208723092528 0.00185164611339481 0.00290807572629191 0.00172756327200484 0.0043894302519533 0.013551053594417 0 0 0 0 0.00229877130673655 0.00418848167539267 0.00192917050491215 0.00177683013503909 0 0.00423850041855192 0.00312786721161064 0.00182996010686967 0.00545468713473077
"извиняюсь" 0.00139240858837617 0.0105294561535897 0 0.00227712626665149 0 0 0 0 0 0.00412473189242699 0.00677023388554138 0.00450805815395019 0.00740658445357923 0 0.000863781636002419 0 0 0 0 0 0 0.00229877130673655 0.0104712041884817 0.000964585252456075 0 0 0 0 0.00182996010686967 0.000779241019247253
"исключительно" 0.00278481717675235 0.00526472807679483 0 0 0 0 0 0 0 0 0.0109365316612592 0.00225402907697509 0.00370329222678962 0 0.000863781636002419 0 0.013551053594417 0 0 0.00443577004968062 0.00964018027137107 0 0 0.000482292626228038 0.000888415067519545 0 0 0.00312786721161064 0 0
"карманы" 0.00278481717675235 0.000877454679465806 0.00599952003839693 0.00910850506660594 0 0.0045421511627907 0.00585480093676815 0 0 0.00309354891932024 0.00156236166589417 0.0112701453848755 0 0 0 0 0 0 0 0 0.00120502253392138 0.00344815696010482 0 0.00434063363605234 0.00444207533759773 0.00906700516819295 0.00105962510463798 0.00417048961548086 0.00182996010686967 0.00233772305774176
"кондрата" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0154333640392972 0.0159914712153518 0 0 0 0 0
"копытами" 0 0.00175490935893161 0 0.00227712626665149 0 0 0 0 0 0.00103118297310675 0.00104157444392944 0 0 0 0.000863781636002419 0 0 0.00447507383871834 0.00507253728314903 0.00665365507452094 0.00120502253392138 0.0091950852269462 0 0.00192917050491215 0.000888415067519545 0 0.00847700083710383 0.00312786721161064 0.00731984042747868 0.00389620509623627
"кресло" 0.00417722576512852 0.0184265482687819 0 0 0 0 0 0 0 0.00412473189242699 0.0046870849976825 0.00676208723092528 0.00185164611339481 0 0.00172756327200484 0 0 0 0 0 0.00120502253392138 0 0 0 0 0 0.00211925020927596 0.00312786721161064 0.000914980053434835 0
"кресты" 0.00278481717675235 0 0 0.00227712626665149 0.00530560271646859 0.0045421511627907 0 0.0141222991102952 0 0.0020623659462135 0.00104157444392944 0 0.00185164611339481 0 0.0129567245400363 0 0 0.013425221516155 0 0 0 0.00344815696010482 0 0.00144687787868411 0.00177683013503909 0 0 0.00208524480774043 0.00640486037404385 0.00233772305774176
"лежало" 0.00139240858837617 0.00263236403839742 0 0.00227712626665149 0.00530560271646859 0.0090843023255814 0.0234192037470726 0.00706114955514758 0 0.00515591486553374 0.00208314888785889 0 0.00185164611339481 0.00290807572629191 0.00345512654400967 0.0131682907558599 0.00677552679720848 0.00447507383871834 0.0101450745662981 0.00221788502484031 0.00120502253392138 0 0.00209424083769634 0.000964585252456075 0 0 0.00635775062782787 0 0.00182996010686967 0.00155848203849451
"леонтий" 0 0 0 0.00455425253330297 0 0 0 0 0 0 0.0249977866543067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"мелкой" 0 0 0.0119990400767939 0.00227712626665149 0.00530560271646859 0.0136264534883721 0.0117096018735363 0 0 0 0.00416629777571777 0.00225402907697509 0 0 0.00259134490800726 0.0131682907558599 0 0 0 0.00221788502484031 0.00120502253392138 0.0045975426134731 0.0104712041884817 0.00144687787868411 0.00266524520255864 0 0.00317887531391394 0 0.00365992021373934 0.00155848203849451
"местечко" 0 0 0 0 0 0.0045421511627907 0.00585480093676815 0.0141222991102952 0 0.00103118297310675 0.00677023388554138 0.0112701453848755 0.00925823056697404 0 0 0 0 0.00447507383871834 0 0 0.00241004506784277 0 0 0 0 0 0.0137751263602937 0.00521311201935107 0 0.000779241019247253
"мешки" 0 0 0.00599952003839693 0.0113856313332574 0.0106112054329372 0.0045421511627907 0.0234192037470726 0 0 0.00103118297310675 0 0.00225402907697509 0.00925823056697404 0 0.000863781636002419 0 0.00677552679720848 0.00895014767743668 0 0 0.00241004506784277 0.00574692826684137 0.00209424083769634 0.00289375575736823 0 0.00906700516819295 0.00741737573246585 0 0.000914980053434835 0.00233772305774176
"мирно" 0.00417722576512852 0.00263236403839742 0 0 0 0.0045421511627907 0 0 0.00868470189760736 0 0.00104157444392944 0.00225402907697509 0.00185164611339481 0.00290807572629191 0.00604647145201693 0.0043894302519533 0 0.00447507383871834 0 0.00221788502484031 0.00241004506784277 0 0.00418848167539267 0.00241146313114019 0.00266524520255864 0 0.00423850041855192 0.00208524480774043 0.000914980053434835 0.00545468713473077
"мокрой" 0 0.000877454679465806 0.0119990400767939 0.00683137879995446 0.00530560271646859 0 0 0.00706114955514758 0.00434235094880368 0.00412473189242699 0.00208314888785889 0 0 0 0.00259134490800726 0 0 0 0 0.00221788502484031 0.00120502253392138 0.00344815696010482 0.00837696335078534 0.000964585252456075 0.000888415067519545 0 0.00741737573246585 0.00312786721161064 0.00365992021373934 0.00311696407698901
"молодежь" 0 0 0 0.00227712626665149 0 0.0090843023255814 0 0.00706114955514758 0.0173694037952147 0.00103118297310675 0.00104157444392944 0.0225402907697509 0.0314779839277117 0 0 0 0.00677552679720848 0 0 0 0.00723013520352831 0.00229877130673655 0 0 0 0 0 0.00104262240387021 0.000914980053434835 0.000779241019247253
"мужу" 0.00139240858837617 0.00263236403839742 0 0.0113856313332574 0 0.0045421511627907 0 0.00706114955514758 0 0.00412473189242699 0.00208314888785889 0 0.00185164611339481 0.00581615145258382 0 0 0 0 0 0 0 0.00574692826684137 0 0.00192917050491215 0.00177683013503909 0 0.0052981255231899 0.00312786721161064 0.000914980053434835 0.00623392815397803
"наметом" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00530521888850841 0.00355366027007818 0 0.0116558761510178 0.00521311201935107 0.010979760641218 0.00545468713473077
"невнятно" 0 0.00350981871786322 0 0 0 0 0.0117096018735363 0.0141222991102952 0 0.0020623659462135 0 0 0 0 0.000863781636002419 0 0 0 0 0 0 0.00114938565336827 0.00837696335078534 0.00337604838359626 0.00355366027007818 0 0.00105962510463798 0.00938360163483193 0.00548988032060901 0.00545468713473077
"недоверчиво" 0 0.00175490935893161 0 0 0 0.0045421511627907 0.00585480093676815 0 0 0.00412473189242699 0.00520787221964722 0.00450805815395019 0.00370329222678962 0 0.00172756327200484 0 0 0 0 0.00221788502484031 0.00120502253392138 0.00574692826684137 0.00418848167539267 0.000964585252456075 0.000888415067519545 0 0.00317887531391394 0.00312786721161064 0.00274494016030451 0.00389620509623627
"некоторых" 0.00139240858837617 0.00263236403839742 0 0.00227712626665149 0 0 0 0 0 0 0.013019680549118 0 0.00185164611339481 0 0.00172756327200484 0 0.013551053594417 0 0 0 0.00602511266960692 0 0 0.000964585252456075 0 0 0.00211925020927596 0.00312786721161064 0.00182996010686967 0.000779241019247253
"неприятно" 0.0139240858837617 0.00263236403839742 0.0119990400767939 0.00455425253330297 0 0 0 0 0 0.00103118297310675 0.00364551055375305 0 0.0148131689071585 0 0 0 0 0 0 0.00221788502484031 0.00120502253392138 0 0 0.00241146313114019 0.00266524520255864 0 0.00211925020927596 0.00104262240387021 0.000914980053434835 0.00233772305774176
"обеими" 0.00556963435350469 0.00175490935893161 0 0 0 0.0045421511627907 0 0.0141222991102952 0.013027052846411 0 0.00208314888785889 0.00450805815395019 0.00185164611339481 0.00290807572629191 0.000863781636002419 0 0 0.013425221516155 0 0.00887154009936125 0.00241004506784277 0.00229877130673655 0.00418848167539267 0.0038583410098243 0.00444207533759773 0 0 0.00104262240387021 0.000914980053434835 0.000779241019247253
"объявил" 0.00139240858837617 0.0149167295509187 0 0 0 0 0 0 0 0.00618709783864049 0.00208314888785889 0 0 0.00581615145258382 0.00518268981601451 0.0043894302519533 0 0 0 0 0.00241004506784277 0.00344815696010482 0.00209424083769634 0 0 0 0 0.00417048961548086 0.000914980053434835 0.00155848203849451
"оружием" 0.00278481717675235 0 0 0.00227712626665149 0 0 0 0.00706114955514758 0 0.00103118297310675 0.000520787221964722 0.00225402907697509 0.00370329222678962 0.00290807572629191 0.00259134490800726 0 0 0.00447507383871834 0 0.0133073101490419 0.00843515773744969 0.00114938565336827 0.00209424083769634 0.00241146313114019 0.000888415067519545 0 0 0.00625573442322129 0.00365992021373934 0.00389620509623627
"ответить" 0.00417722576512852 0.00263236403839742 0 0 0 0 0 0 0.00434235094880368 0.0020623659462135 0.00416629777571777 0.00450805815395019 0.00925823056697404 0.00872422717887574 0.00172756327200484 0.0043894302519533 0.013551053594417 0 0 0 0.00241004506784277 0.00229877130673655 0.00418848167539267 0.00144687787868411 0.00177683013503909 0 0 0 0 0.00545468713473077
"отдай" 0 0.000877454679465806 0 0.00910850506660594 0 0 0.00585480093676815 0.00706114955514758 0 0.0020623659462135 0.000520787221964722 0 0 0.00290807572629191 0.00259134490800726 0 0.00677552679720848 0.0179002953548734 0.0101450745662981 0 0.00361506760176415 0.00344815696010482 0 0.00530521888850841 0.000888415067519545 0 0.00105962510463798 0.00417048961548086 0.00457490026717418 0.000779241019247253
"переднюю" 0.0167089030605141 0.0166716389098503 0 0 0.00530560271646859 0 0 0.0141222991102952 0 0.00309354891932024 0 0 0 0 0.00172756327200484 0 0 0 0 0 0.00120502253392138 0 0 0.000482292626228038 0.000888415067519545 0 0.00211925020927596 0.00104262240387021 0.00365992021373934 0.000779241019247253
"печально" 0.00974686011863321 0.00438727339732903 0 0.00227712626665149 0.0159168081494058 0.0045421511627907 0 0.00706114955514758 0 0 0.00104157444392944 0 0 0.0261726815366272 0.00604647145201693 0.0043894302519533 0 0.00895014767743668 0 0 0.00120502253392138 0.00114938565336827 0 0.00192917050491215 0.00355366027007818 0 0 0 0 0.000779241019247253
"платка" 0.00139240858837617 0 0 0.00227712626665149 0 0.0045421511627907 0 0.0141222991102952 0 0.00412473189242699 0.000520787221964722 0 0 0.00290807572629191 0.000863781636002419 0 0 0 0 0.00221788502484031 0 0.00574692826684137 0.00209424083769634 0.00289375575736823 0.00533049040511727 0.00906700516819295 0.00741737573246585 0.00417048961548086 0.000914980053434835 0.00467544611548352
"плыли" 0.00696204294188087 0.00263236403839742 0.00599952003839693 0.00227712626665149 0.00530560271646859 0 0 0 0 0.00309354891932024 0 0 0 0 0.000863781636002419 0 0 0.00447507383871834 0.00507253728314903 0 0.00602511266960692 0.00689631392020965 0.00418848167539267 0.00241146313114019 0.00266524520255864 0 0.00211925020927596 0.00104262240387021 0.00182996010686967 0.00545468713473077
"подводу" 0 0 0 0.00683137879995446 0 0 0.00585480093676815 0 0 0.0134053786503877 0.000520787221964722 0 0 0.00290807572629191 0 0 0 0 0 0 0 0.00229877130673655 0 0.0038583410098243 0.00444207533759773 0 0.00105962510463798 0.00104262240387021 0.00731984042747868 0.00467544611548352
"подхватил" 0.00417722576512852 0.00526472807679483 0 0.00227712626665149 0.00530560271646859 0.0136264534883721 0 0 0.00434235094880368 0.00309354891932024 0.00572865944161194 0.00225402907697509 0 0 0 0.0043894302519533 0 0.00447507383871834 0 0 0.00482009013568554 0.0045975426134731 0 0.000482292626228038 0.000888415067519545 0 0.00211925020927596 0.00104262240387021 0.00365992021373934 0.000779241019247253
"поздоровался" 0 0.00175490935893161 0 0.00455425253330297 0.00530560271646859 0 0 0 0 0.00103118297310675 0.00104157444392944 0 0 0 0 0.0043894302519533 0 0 0 0.00221788502484031 0.00120502253392138 0.0045975426134731 0.00628272251308901 0.0038583410098243 0.00444207533759773 0 0.00211925020927596 0.00312786721161064 0.00365992021373934 0.00779241019247253
"поисках" 0 0.000877454679465806 0 0 0 0 0 0 0.00434235094880368 0.00103118297310675 0.00989495721732972 0.00450805815395019 0.00370329222678962 0 0.00518268981601451 0 0 0 0 0 0.00120502253392138 0.00114938565336827 0 0.00144687787868411 0.000888415067519545 0 0.00105962510463798 0.00312786721161064 0.00274494016030451 0.00389620509623627
"полуночи" 0.00278481717675235 0.00350981871786322 0 0 0 0 0 0 0 0 0.00156236166589417 0.00225402907697509 0 0.0203565300840434 0.00172756327200484 0.0043894302519533 0 0 0 0 0.00120502253392138 0.00344815696010482 0 0.00434063363605234 0.00710732054015636 0 0.00211925020927596 0.00104262240387021 0.00365992021373934 0.00155848203849451
"поставили" 0 0.000877454679465806 0 0 0 0.0045421511627907 0.0117096018735363 0 0.00434235094880368 0.00309354891932024 0.00104157444392944 0.00901611630790037 0.00740658445357923 0 0.000863781636002419 0.00877886050390659 0.0203265803916254 0.00895014767743668 0.0152176118494471 0 0.00482009013568554 0.00229877130673655 0.00209424083769634 0.00144687787868411 0.00177683013503909 0.00906700516819295 0.00105962510463798 0.00312786721161064 0.00274494016030451 0.000779241019247253
"прокуратора" 0 0.0438727339732903 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"путем" 0.00139240858837617 0.000877454679465806 0 0 0 0 0 0 0 0.00412473189242699 0.00312472333178833 0 0.00185164611339481 0.00581615145258382 0 0 0 0 0 0.00221788502484031 0.00964018027137107 0.00114938565336827 0 0.00337604838359626 0.00177683013503909 0 0.00105962510463798 0.00625573442322129 0.00548988032060901 0.00233772305774176
"сапога" 0 0.000877454679465806 0.0119990400767939 0.00227712626665149 0 0 0 0 0 0.00824946378485398 0.00260393610982361 0 0.00370329222678962 0 0 0 0 0 0 0 0 0.00229877130673655 0.00628272251308901 0.00241146313114019 0.00355366027007818 0 0.0052981255231899 0.00521311201935107 0.00365992021373934 0.00233772305774176
"сей" 0 0.00263236403839742 0 0.00227712626665149 0 0 0 0.00706114955514758 0.00434235094880368 0.00515591486553374 0.0114573188832239 0 0 0.00290807572629191 0 0 0 0 0 0 0 0 0 0.00434063363605234 0.00355366027007818 0 0.00211925020927596 0.00104262240387021 0 0
"синей" 0.00417722576512852 0.00175490935893161 0.00599952003839693 0.0136627575999089 0 0.0136264534883721 0.00585480093676815 0 0 0.00309354891932024 0.00416629777571777 0.00225402907697509 0.00370329222678962 0.00290807572629191 0.00172756327200484 0 0 0.013425221516155 0.00507253728314903 0.00221788502484031 0 0 0.00209424083769634 0 0 0 0.00211925020927596 0.00312786721161064 0.00182996010686967 0.00311696407698901
"скороговоркой" 0 0.000877454679465806 0 0.00227712626665149 0 0 0 0 0 0.00412473189242699 0.00312472333178833 0 0 0 0 0 0 0 0.00507253728314903 0.00665365507452094 0.00120502253392138 0.00574692826684137 0.00418848167539267 0.00144687787868411 0.00266524520255864 0 0.00211925020927596 0.00521311201935107 0.00823482048091352 0.00311696407698901
"соседей" 0 0.000877454679465806 0 0.00455425253330297 0 0.0045421511627907 0 0 0.00434235094880368 0.00515591486553374 0.00416629777571777 0 0.00555493834018442 0 0.00604647145201693 0 0 0 0 0 0 0 0.00418848167539267 0.00482292626228038 0.00533049040511727 0 0.00105962510463798 0.00104262240387021 0 0.00155848203849451
"супруга" 0.00139240858837617 0.0131618201919871 0 0.00227712626665149 0 0 0 0 0 0 0.0104157444392944 0.00450805815395019 0 0.00581615145258382 0.000863781636002419 0 0.00677552679720848 0 0 0 0 0 0 0.000964585252456075 0.00177683013503909 0 0 0.00104262240387021 0.000914980053434835 0.000779241019247253
"табурет" 0.00278481717675235 0.00350981871786322 0 0.0182170101332119 0 0 0 0 0.013027052846411 0.0020623659462135 0 0.00450805815395019 0.00555493834018442 0 0 0 0 0 0 0 0 0.00114938565336827 0.00209424083769634 0.0038583410098243 0.00266524520255864 0 0.00105962510463798 0.0072983568270915 0.00182996010686967 0.00233772305774176
"темных" 0.00139240858837617 0.00526472807679483 0.0119990400767939 0.00227712626665149 0.0212224108658744 0.0090843023255814 0 0.0141222991102952 0.013027052846411 0.00309354891932024 0.00312472333178833 0 0.00185164611339481 0.00290807572629191 0.000863781636002419 0 0 0 0.00507253728314903 0.00665365507452094 0 0.00114938565336827 0 0.00337604838359626 0.00266524520255864 0 0 0.00208524480774043 0 0
"теплой" 0 0.00175490935893161 0.0119990400767939 0 0 0.0045421511627907 0 0 0 0 0.00208314888785889 0.00225402907697509 0.00185164611339481 0.00581615145258382 0.00345512654400967 0 0 0.00447507383871834 0 0.00665365507452094 0.00120502253392138 0.0045975426134731 0.00418848167539267 0.0038583410098243 0.00266524520255864 0 0.00211925020927596 0.00208524480774043 0.00274494016030451 0.00311696407698901
"топором" 0.00139240858837617 0 0 0.0113856313332574 0 0 0 0 0 0.0103118297310675 0.000520787221964722 0 0.00185164611339481 0.00290807572629191 0.000863781636002419 0.00877886050390659 0 0 0.00507253728314903 0 0 0.0045975426134731 0 0.00578751151473645 0.00533049040511727 0 0.00211925020927596 0.00104262240387021 0.000914980053434835 0.000779241019247253
"трогай" 0.00556963435350469 0 0 0 0.0106112054329372 0.0045421511627907 0.00585480093676815 0 0 0.00103118297310675 0 0 0.00370329222678962 0 0 0 0 0 0 0 0.00120502253392138 0.0103444708803145 0.00418848167539267 0.00241146313114019 0.00266524520255864 0 0.00423850041855192 0.00208524480774043 0.00365992021373934 0.00701316917322528
"тьма" 0.00835445153025704 0.0105294561535897 0.0359971202303816 0 0.0106112054329372 0 0 0 0 0.00103118297310675 0.00208314888785889 0 0 0.00581615145258382 0.00431890818001209 0.0043894302519533 0 0.013425221516155 0.00507253728314903 0 0.00482009013568554 0.00114938565336827 0 0 0 0 0.00211925020927596 0 0 0
"угадал" 0.00278481717675235 0.00175490935893161 0 0 0 0.0090843023255814 0 0.00706114955514758 0 0.00412473189242699 0 0 0 0 0.000863781636002419 0 0 0 0 0.00221788502484031 0 0.00574692826684137 0 0.00434063363605234 0.00444207533759773 0 0.00741737573246585 0.00417048961548086 0.00274494016030451 0.00311696407698901
"удовольствия" 0.00278481717675235 0.00175490935893161 0 0 0.00530560271646859 0.0045421511627907 0 0.0282445982205903 0.00868470189760736 0.00515591486553374 0.00624944666357666 0.00225402907697509 0 0 0.00431890818001209 0 0.00677552679720848 0 0 0 0.00120502253392138 0 0.00418848167539267 0.00289375575736823 0.00266524520255864 0 0 0 0 0.00155848203849451
"узнав" 0.00139240858837617 0.00526472807679483 0 0 0 0 0 0 0.00434235094880368 0.00103118297310675 0.000520787221964722 0.00676208723092528 0.00925823056697404 0.00290807572629191 0.00172756327200484 0 0.013551053594417 0 0 0.00665365507452094 0.00602511266960692 0.00229877130673655 0 0.000964585252456075 0.000888415067519545 0 0.00317887531391394 0.00208524480774043 0.00365992021373934 0.00389620509623627
"улыбалась" 0 0.00263236403839742 0 0 0.0106112054329372 0 0 0.00706114955514758 0 0.0020623659462135 0.00260393610982361 0.00676208723092528 0.00185164611339481 0.00290807572629191 0 0.0043894302519533 0 0 0 0.00221788502484031 0.00120502253392138 0.00344815696010482 0 0.0038583410098243 0.00533049040511727 0 0.00423850041855192 0.00208524480774043 0.00182996010686967 0.00311696407698901
"умел" 0 0.000877454679465806 0 0.00227712626665149 0 0 0 0.00706114955514758 0 0.00103118297310675 0.00156236166589417 0.00225402907697509 0.00925823056697404 0.0116323029051676 0.00172756327200484 0 0 0.00447507383871834 0 0.00665365507452094 0.0144602704070566 0.00114938565336827 0 0.00144687787868411 0.00266524520255864 0 0.00211925020927596 0.00104262240387021 0.00182996010686967 0.00233772305774176
"услыхал" 0.0125316772953856 0.00701963743572644 0 0 0 0.0045421511627907 0 0 0.00434235094880368 0 0.000520787221964722 0.0180322326158007 0.00740658445357923 0.00290807572629191 0 0 0 0 0.0101450745662981 0 0.00120502253392138 0.00574692826684137 0 0.00192917050491215 0.000888415067519545 0.0181340103363859 0 0.00104262240387021 0 0.000779241019247253
"хотим" 0.00139240858837617 0.000877454679465806 0 0 0 0 0.00585480093676815 0 0 0.00309354891932024 0 0.00225402907697509 0.00185164611339481 0 0.00259134490800726 0 0 0 0 0 0.00964018027137107 0.00114938565336827 0.00209424083769634 0.0038583410098243 0.00621890547263682 0 0 0.00938360163483193 0.00365992021373934 0.000779241019247253
"цветы" 0.00556963435350469 0.00789709211519225 0.00599952003839693 0.00227712626665149 0 0 0 0 0 0.00824946378485398 0.00260393610982361 0 0 0.00290807572629191 0.00691025308801935 0 0 0 0.00507253728314903 0 0 0 0 0.00192917050491215 0.00355366027007818 0.00906700516819295 0.00105962510463798 0.00104262240387021 0 0.000779241019247253
"широкую" 0 0.00263236403839742 0 0.00683137879995446 0.00530560271646859 0 0.00585480093676815 0 0.00434235094880368 0.00103118297310675 0 0.0157782035388257 0 0 0.00172756327200484 0 0 0 0 0 0.00602511266960692 0.00114938565336827 0.00209424083769634 0.00337604838359626 0.00444207533759773 0 0.00105962510463798 0.00417048961548086 0.00274494016030451 0.00311696407698901
"якову" 0.00278481717675235 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00518268981601451 0 0 0 0 0 0 0.0045975426134731 0 0.0135041935343851 0.00799573560767591 0 0 0 0 0.000779241019247253
"алексея" 0.0250633545907711 0 0 0 0 0 0.0819672131147541 0 0 0 0.00312472333178833 0 0 0 0.00431890818001209 0 0 0 0.00507253728314903 0 0 0 0 0 0 0 0.00317887531391394 0.00208524480774043 0 0
"артюшка" 0 0 0 0.111579187065923 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"бас" 0.00417722576512852 0.00614218275626064 0 0.00455425253330297 0.0212224108658744 0.0045421511627907 0 0.00706114955514758 0 0 0 0.00450805815395019 0.00370329222678962 0 0 0 0 0 0 0 0 0.00114938565336827 0.00209424083769634 0.00337604838359626 0.00444207533759773 0 0.00317887531391394 0.00312786721161064 0.00457490026717418 0.00155848203849451
"видимому" 0.00556963435350469 0.0149167295509187 0 0 0.0106112054329372 0.0136264534883721 0.0117096018735363 0 0.0303964566416258 0 0.00312472333178833 0 0.00185164611339481 0.00290807572629191 0 0 0.00677552679720848 0 0 0 0.00361506760176415 0 0 0 0 0 0 0.00208524480774043 0 0
"военной" 0.00139240858837617 0.00175490935893161 0.00599952003839693 0 0.00530560271646859 0 0 0 0.00434235094880368 0.00103118297310675 0.00104157444392944 0.00676208723092528 0.00740658445357923 0 0 0 0 0 0 0.00887154009936125 0.00361506760176415 0 0.00418848167539267 0.00241146313114019 0.00266524520255864 0 0.00211925020927596 0.0072983568270915 0.00274494016030451 0.00311696407698901
"войсковой" 0 0 0 0 0 0.0045421511627907 0 0 0.00868470189760736 0 0 0 0 0 0 0 0 0 0 0 0 0.00114938565336827 0 0.00482292626228038 0.00355366027007818 0 0.00741737573246585 0.0104262240387021 0.00731984042747868 0.00467544611548352
"вопросов" 0 0.00175490935893161 0 0 0.0106112054329372 0.0045421511627907 0 0 0.00868470189760736 0.0020623659462135 0.00104157444392944 0 0.00370329222678962 0 0.00259134490800726 0.0131682907558599 0 0 0 0.00221788502484031 0.0120502253392138 0.00229877130673655 0 0.00337604838359626 0.00177683013503909 0 0 0.00625573442322129 0.00182996010686967 0
